run_id,domain,method,seed,task,ood_shift,level,severity,planner,dynamics_model,reward,cost,violation_rate,observed_risk,target_risk,ece,brier,log_loss,freezing_rate,compute_ms,oracle_regret,fallback_rate,decision_disagreement,empirical_coverage,prediction_error
c04db0cc265c77c9,synthetic_separation,vanilla_mppi,5,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-20.843910562616866,20.843910562616866,0.0,0.0,0.15,0.08888883333333335,0.07555544444538889,0.8184342938803573,0.16666666666666666,33.71386666225994,-0.1554369328705647,0.0,0.13866749572886483,1.0,0.0017839596416897436
712ee0ab5604cff6,synthetic_separation,robust_mpc,5,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-21.18243818252205,21.18243818252205,0.0,0.0,0.15,0.11111022222222222,0.11111088888988889,1.5350576175520303,0.2222222222222222,31.43824444365843,0.18309068703461762,0.0,0.04404276719165034,1.0,0.002025681127576536
79a1da53a6dac970,synthetic_separation,cvar_ra_mppi,5,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-21.348231946656142,21.348231946656142,0.0,0.0,0.15,0.1111101111111111,0.11111088888988889,1.5350576175520303,0.16666666666666666,32.41890000289358,0.34888445116871125,0.0,0.2576145234740713,1.0,0.001952035231921213
4ad6d20163293499,synthetic_separation,conformal_prediction_mpc,5,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-21.06219628738786,21.06219628738786,0.0,0.0,0.15,0.38646286025543164,0.29670755325189496,0.8384814560478556,0.1111111111111111,33.333222223316426,0.06284879190042858,0.0,0.2487954878449523,1.0,0.0019919243853176683
66b95b96652e588b,synthetic_separation,conformal_risk_non_ccr,5,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-20.85001376226729,20.85001376226729,0.0,0.0,0.15,0.4193345582478564,0.4112978574369631,1.2215993107211554,0.1111111111111111,33.50839444222705,-0.1493337332201392,0.0,0.08934236382325628,1.0,0.0019056018156380227
76f8bdd92fa92922,synthetic_separation,ccr_no_calibration,5,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-21.225211881550294,21.225211881550294,0.0,0.0,0.15,0.10985169327287364,0.11113939648492527,1.5363305081687084,0.2777777777777778,31.94450000430354,0.22586438606286308,0.0,0.05140139942664979,1.0,0.0019121429530612512
5c7cfc7e175d2bd1,synthetic_separation,ccr_mpc,5,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-21.429727621436193,21.429727621436193,0.0,0.0,0.15,0.34592839117314333,0.11966645181963925,0.4245384398998802,0.05555555555555555,54.2132833345224,0.43038012594876207,0.0,0.1564719468876159,1.0,0.0019308082104191647
67ecae94d38f7094,synthetic_separation,oracle_mpc,5,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,oracle,-20.99934749548743,20.99934749548743,0.0,0.0,0.15,1.0000000000127804e-06,1.0000000000255606e-12,1.000000500029089e-06,0.1111111111111111,6.747316666102658,0.0,0.0,0.0,1.0,0.0016900247984604614
7921afcefbc678b8,synthetic_separation,vanilla_mppi,6,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-22.07292520297872,22.07292520297872,0.0,0.0,0.15,0.03333416666666667,0.03777777777861111,0.10766427663409091,0.16666666666666666,32.65546666969183,-0.10022330904917354,0.0,0.10921043535953456,1.0,0.0019143331450868033
6b5d1a2d81cee155,synthetic_separation,robust_mpc,6,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-22.587665363907064,22.587665363907064,0.0,0.0,0.15,0.16666566666666666,0.16666633333433334,2.3025859263277955,0.1111111111111111,32.15344999949189,0.41451685187917064,0.0,0.22320722965045356,1.0,0.002047105139193624
