run_id,domain,method,seed,task,ood_shift,level,severity,planner,dynamics_model,reward,cost,violation_rate,observed_risk,target_risk,ece,brier,log_loss,freezing_rate,compute_ms,oracle_regret,fallback_rate,decision_disagreement,empirical_coverage,prediction_error
da399b5415f446b5,synthetic_separation,vanilla_mppi,0,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-25.70123636912355,25.70123636912355,0.0,0.0,0.15,0.16666566666666663,0.16666633333433334,2.3025859263261985,0.1111111111111111,36.68746110633947,-0.0073363830757315895,0.0,0.1911900562103791,1.0,0.0018740516373874977
3f298208b545dbc4,synthetic_separation,robust_mpc,0,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-25.951615993541182,25.951615993541182,0.0,0.0,0.15,0.1111101111111111,0.11111088888988889,1.535057617550433,0.1111111111111111,48.675177774081625,0.24304324134190125,0.0,0.28639578041023295,1.0,0.0018829029902328756
3cfe1a1f91d344b5,synthetic_separation,ensemble_uncertainty_penalty,0,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-25.869957860935433,25.869957860935433,0.0,0.0,0.15,0.5390945735705264,0.5409569386847276,5.1590313209530665,0.05555555555555555,36.53385555177616,0.16138510873615175,0.0,0.24999996273575487,1.0,0.0019706142280244577
4a9b3a6976460a40,synthetic_separation,prediction_calibrated_penalty,0,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-25.763730094306222,25.763730094306222,0.05555555555555555,1.0,0.15,0.020583690312964253,0.24580432223612858,0.6846669365237894,0.1111111111111111,33.82411667068178,0.05515734210694134,0.0,0.1385675925265398,0.9444444444444444,0.0019548980874828
69026a1440f90017,synthetic_separation,cvar_ra_mppi,0,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-25.817825221717825,25.817825221717825,0.0,0.0,0.15,0.2777767777777778,0.2777772222232222,3.8376425438793254,0.1111111111111111,32.91104999920612,0.10925246951854461,0.0,0.15775544095424454,1.0,0.001990622154785165
9fcdf47bb920fb13,synthetic_separation,chance_constrained_mpc,0,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-25.872791845905947,25.872791845905947,0.0,0.0,0.15,1.000000000003195e-06,1.00000000000639e-12,1.000000500029089e-06,0.16666666666666666,33.73555555622766,0.16421909370666654,0.0,0.09693565940104465,1.0,0.0019177467273602522
5e96461af49ca7ce,synthetic_separation,conformal_prediction_mpc,0,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-26.0395071800425,26.0395071800425,0.0,0.0,0.15,0.12307694406892601,0.1836402311888263,0.5727919573647413,0.16666666666666666,36.09932221944392,0.3309344278432178,0.0,0.2426444509469439,1.0,0.002019002208286868
98e6c8a5ac0ab0bb,synthetic_separation,conformal_risk_non_ccr,0,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-25.840975103805718,25.840975103805718,0.0,0.0,0.15,0.18872891838547812,0.2180852153825519,0.6466233097890134,0.16666666666666666,38.045583331647016,0.1324023516064372,0.0,0.16573121734718602,1.0,0.0018123325233616074
560b85ad2ef7d23f,synthetic_separation,conformal_decision_baseline,0,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-26.743387773190854,26.743387773190854,0.1111111111111111,1.0,0.15,0.01837099085525551,0.2393488959124104,0.6717027281696617,0.3888888888888889,45.98579999583308,1.034815020991573,0.0,0.7005875157905231,0.8888888888888888,0.0014208493404242665
2d9efd027aeccd22,synthetic_separation,soda_like_fallback,0,D0 synthetic separation,actuator_gain_and_bias,L0,0.0,MPPI,trained_torch_mlp_ensemble,-59.36047867353042,59.36047867353042,0.0,0.0,0.15,0.5281552303169331,0.27894821445182516,0.7511058247902791,1.0,41.82718333322555,33.65190592133114,1.0,0.02314814579347558,1.0,0.0026734382639968047
