domain,level,context,candidate,true_failure,true_cost,combined,uncertainty,violation_rate,rank_instability,regret_cvar,violation_tail
synthetic_separation,L0,0.0,0.0,1.0,2.2637398310222294,0.46212466415579423,0.2527812526995993,1.0,0.0,0.23640872884699787,0.9999999883333334
synthetic_separation,L0,0.0,1.0,1.0,3.1262354428086523,0.5110499341111867,0.33813117364467904,1.0,0.0,0.33479191765634436,0.9999999883333334
synthetic_separation,L0,0.0,2.0,1.0,2.718521455623211,0.4880650479633131,0.2974844188321867,1.0,0.0,0.2886385417773605,0.9999999883333334
synthetic_separation,L0,0.0,3.0,1.0,3.269057542164769,0.5218140957113063,0.35250200323351727,1.0,0.0,0.3508378280499273,0.9999999883333334
synthetic_separation,L0,0.0,4.0,1.0,2.85448810880026,0.4912901854874358,0.31094314492947667,1.0,0.0,0.30406081823551934,0.9999999883333334
synthetic_separation,L0,0.0,5.0,1.0,2.5030243434182116,0.4802712774771168,0.2762064283676564,1.0,0.0,0.26401484878836284,0.9999999883333334
synthetic_separation,L0,0.0,6.0,1.0,0.8555991158451804,0.4428321120994046,0.1084861453289323,1.0,0.0,0.06777161416922277,0.9999999883333334
synthetic_separation,L0,0.0,7.0,1.0,0.5135781739023312,0.4635015496332022,0.05402612337996535,1.0,0.4999999059222573,0.02320233069349252,0.9999999883333334
synthetic_separation,L0,0.0,8.0,1.0,0.5825496681963328,0.4735419163171665,0.07198532520294354,1.0,0.4999999059222573,0.034783452854914874,0.9999999883333334
synthetic_separation,L0,0.0,9.0,1.0,8.524675015292688,0.9660096837283894,0.9156689150315516,1.0,0.0,0.9197030644612897,0.9999999883333334
synthetic_separation,L0,0.0,10.0,1.0,4.906519585700268,0.671947924939003,0.5219731759200833,1.0,0.0,0.5317182701977694,0.9999999883333334
synthetic_separation,L0,0.0,11.0,1.0,4.267652223814365,0.6496943072975063,0.45194451696238447,1.0,0.0,0.4605044601203032,0.9999999883333334
synthetic_separation,L0,0.0,12.0,1.0,1.5129753090610145,0.4184267873418759,0.17725037522396137,1.0,0.0,0.14655121152543132,0.9999999883333334
synthetic_separation,L0,0.0,13.0,1.0,7.021278527226083,0.8644560851206595,0.7493303354999743,1.0,0.0,0.7594259741711541,0.9999999883333334
synthetic_separation,L0,0.0,14.0,0.0,0.5634567986223549,0.0,0.0,0.14285714285714285,0.9999998118445146,0.0,0.0
synthetic_separation,L0,0.0,15.0,1.0,9.285060616696905,0.9999999948126803,0.9999999955122572,1.0,0.0,0.9999999991362071,0.9999999883333334
synthetic_separation,L0,0.0,16.0,1.0,5.432966660053448,0.676246404528647,0.5762825164360136,1.0,0.0,0.5885343322612482,0.9999999883333334
synthetic_separation,L0,0.0,17.0,1.0,2.4808469478181623,0.47620789475053743,0.2730001234606605,1.0,0.0,0.2610321167508846,0.9999999883333334
synthetic_separation,L0,1.0,0.0,0.0,2.6791075696503013,0.6297201977816204,0.10868938827222155,0.0,0.0,0.716502532803982,0.0
synthetic_separation,L0,1.0,1.0,0.0,1.3506166800168882,0.024739024580487393,0.6474323503554098,0.0,0.0,0.09370081836675337,0.0
synthetic_separation,L0,1.0,2.0,0.0,1.7896603113095972,0.20510089388912167,0.6859482462403633,0.0,0.0,0.29690067634112094,0.0
synthetic_separation,L0,1.0,3.0,0.0,1.2574858523256047,0.19803602939240159,0.49233262327324706,0.0,0.8971498410169958,0.051541316733566024,0.0
synthetic_separation,L0,1.0,4.0,0.0,1.597444305251387,0.1213794708738609,0.9191586100897633,0.0,0.0,0.20748580742480502,0.0
synthetic_separation,L0,1.0,5.0,0.0,2.1924966137197464,0.4334349943421422,0.2848254036001733,0.0,0.0,0.4853952626883442,0.0
synthetic_separation,L0,1.0,6.0,0.0,1.2520532364859165,0.27579045778555256,0.8015745650292949,0.0,0.9999998685865014,0.04962567265295407,0.0
synthetic_separation,L0,1.0,7.0,0.0,1.2849008554936285,0.0,0.5239258220810719,0.0,0.0,0.06395267444002008,0.0
synthetic_separation,L0,1.0,8.0,0.0,1.3591924062315826,0.021599794834554,0.48557303573202387,0.0,0.0,0.09802625935660501,0.0
synthetic_separation,L0,1.0,9.0,0.0,1.1473206171972214,0.11898219110605304,0.5324416273754646,0.0,0.3492151019932047,0.005038406566062359,0.0
synthetic_separation,L0,1.0,10.0,0.0,1.2511645537848863,0.09350540573660045,0.7342692798730446,0.0,0.3492151019932047,0.04796543730759011,0.0
synthetic_separation,L0,1.0,11.0,0.0,1.9016005312046644,0.2558513487507588,0.5436930068595304,0.0,0.0,0.3490087836004291,0.0
synthetic_separation,L0,1.0,12.0,0.0,3.2812762241517692,0.9999999915067491,0.0,0.0,0.0,0.999999995482653,0.0
synthetic_separation,L0,1.0,13.0,0.0,2.310012046027944,0.46761339895220505,0.26902059969900344,0.0,0.0,0.5412038802329687,0.0
synthetic_separation,L0,1.0,14.0,0.0,2.068751117908825,0.37201801251229527,0.3498562314373701,0.0,0.0,0.4264246129879181,0.0
synthetic_separation,L0,1.0,15.0,0.0,1.248355926128783,0.11371779880304411,0.7144015998118861,0.0,0.38254597756629105,0.04673493717439104,0.0
synthetic_separation,L0,1.0,16.0,0.0,1.5457853350165665,0.14748807872799916,0.9999997635602141,0.0,0.0,0.1834657627859352,0.0
synthetic_separation,L0,1.0,17.0,0.0,1.1423938712956985,0.1532343951309044,0.7131284871107986,0.0,0.3492151019932047,0.0,0.0
synthetic_separation,L0,2.0,0.0,1.0,0.4075290040628109,0.46343360560593083,0.046899406731672255,1.0,0.8025858654301092,0.022350386729363826,0.9999999900000002
synthetic_separation,L0,2.0,1.0,1.0,1.1017467775687326,0.48123929912219116,0.20789074393016613,1.0,0.11624763217874579,0.1700706451514973,0.9999999900000002
synthetic_separation,L0,2.0,2.0,1.0,0.6917488191918637,0.47029695126199067,0.12644445257368975,1.0,0.51552471885214,0.0907734955260443,0.9999999900000002
synthetic_separation,L0,2.0,3.0,1.0,1.272094292236828,0.4889437223858723,0.23832920907042537,1.0,0.0,0.2008562333649849,0.9999999900000002
synthetic_separation,L0,2.0,4.0,1.0,0.7974159045813437,0.4849039565823039,0.1511390176918114,1.0,0.45022514346432785,0.1131166510274782,0.9999999900000002
synthetic_separation,L0,2.0,5.0,1.0,0.5488096411781579,0.4750185619476877,0.08854343615428013,1.0,0.6811489642943979,0.05773145284175442,0.9999999900000002
synthetic_separation,L0,2.0,6.0,1.0,0.40361677387748623,0.41655644511752293,0.007126086464609901,1.0,0.37368385550806366,0.0011475198965629242,0.9999999900000002
synthetic_separation,L0,2.0,7.0,0.0,0.6237077851500029,0.005777691792043392,0.018457117524648008,0.0,0.9999999435251025,0.022059311993791637,0.0
synthetic_separation,L0,2.0,8.0,0.0,0.7252306056714561,0.07540061887099495,0.021799776718594028,0.0,0.8274567102572147,0.03453426143960797,0.0
synthetic_separation,L0,2.0,9.0,1.0,1.8133658829518189,0.5663825374249234,0.33209500566812,1.0,0.0,0.29591554787892976,0.9999999900000002
synthetic_separation,L0,2.0,10.0,0.0,0.45744884271907305,0.4905744934868027,0.0,0.42857142857142855,0.8137334252512205,0.0,0.9999999900000002
synthetic_separation,L0,2.0,11.0,1.0,4.088715525474885,0.7954520907941964,0.6795357610623115,1.0,0.0,0.6611581842912232,0.9999999900000002
synthetic_separation,L0,2.0,12.0,0.0,0.6172447743703648,0.0,0.013852675352057644,0.0,0.7884298011932254,0.02039190980067881,0.0
synthetic_separation,L0,2.0,13.0,1.0,6.305285105702358,0.999999995198983,0.9999999954025803,1.0,0.0,0.999999998816893,0.9999999900000002
synthetic_separation,L0,2.0,14.0,1.0,2.236676830363611,0.6035616078060637,0.39523420588887553,1.0,0.0,0.3649177340655468,0.9999999900000002
synthetic_separation,L0,2.0,15.0,1.0,0.5588268769192889,0.4863860269920766,0.09421624011413456,1.0,0.6811489642943979,0.061711751910688416,0.9999999900000002
synthetic_separation,L0,2.0,16.0,1.0,2.6888227003370724,0.6837934970075803,0.47054347024261645,1.0,0.0,0.4404768565980457,0.9999999900000002
synthetic_separation,L0,2.0,17.0,1.0,0.39519159355903055,0.4313015628518401,0.0347386856773979,1.0,0.5534494301280586,0.014857773602385698,0.9999999900000002
synthetic_separation,L0,3.0,0.0,0.0,0.9883658747997464,0.21020416877796455,0.2560170931382644,0.0,0.0941314957609145,0.6148744670939877,0.0
synthetic_separation,L0,3.0,1.0,0.0,0.5552526821845166,0.3925912214283312,0.07630085778911107,0.42857142857142855,0.138618570763987,0.024140593972402095,0.9999999900000002
synthetic_separation,L0,3.0,2.0,0.0,0.6855875689268673,0.03630157389910705,0.19854893905692048,0.0,0.30189212675990346,0.22160667843127388,0.0
synthetic_separation,L0,3.0,3.0,1.0,0.5340446993615988,0.3986598748893415,0.004968964589418338,0.5714285714285714,0.07077762892708275,0.0,0.9999999900000002
synthetic_separation,L0,3.0,4.0,0.0,0.6133094441654905,0.0,0.19409914727154742,0.0,0.36688763742172104,0.1270815522168426,0.0
synthetic_separation,L0,3.0,5.0,0.0,0.8273012191742453,0.13328242272486313,0.2124388171660141,0.0,0.22158602955260157,0.4055777156124202,0.0
synthetic_separation,L0,3.0,6.0,1.0,0.7629857856468225,0.999999995664747,0.9999999623673421,0.8571428571428571,0.9507122216764241,0.9999999863862853,0.9999999900000002
synthetic_separation,L0,3.0,7.0,0.0,0.6058712879250107,0.4150775134607214,0.0,0.5714285714285714,0.0,0.07816986293957091,0.9999999900000002
synthetic_separation,L0,3.0,8.0,1.0,0.5797347181346222,0.8598761374980284,0.598109758096666,0.8571428571428571,0.9999999669036421,0.5610149270976313,0.9999999900000002
synthetic_separation,L0,3.0,9.0,0.0,0.7318344889399568,0.10413677238553119,0.16383437813652124,0.0,0.21662619281730613,0.27120406068421804,0.0
synthetic_separation,L0,3.0,10.0,0.0,0.9061302798514257,0.165704931438472,0.2495248593491463,0.0,0.185679674770973,0.5138601863200795,0.0
synthetic_separation,L0,3.0,11.0,1.0,0.5404405337657758,0.7910650761074651,0.4030856772129783,0.8571428571428571,0.8720365067250472,0.39652959646928027,0.9999999900000002
synthetic_separation,L0,3.0,12.0,1.0,0.8430967903341184,0.9123362035611084,0.7679117228359533,0.8571428571428571,0.5016518769320243,0.9702985553212952,0.9999999900000002
synthetic_separation,L0,3.0,13.0,0.0,0.8239147789349148,0.1263833096877861,0.1516174945240076,0.0,0.10957472140656288,0.3857809450947637,0.0
synthetic_separation,L0,3.0,14.0,0.0,0.6544101693230154,0.030172863234092677,0.15912996506596486,0.0,0.28910107228779214,0.16897246232560176,0.0
synthetic_separation,L0,3.0,15.0,0.0,0.7414529085883435,0.0787258683697207,0.23096044502919258,0.0,0.33727790806582975,0.3032460290456669,0.0
synthetic_separation,L0,3.0,16.0,1.0,0.5275313122210841,0.6175404171369032,0.16217162637097324,0.7142857142857143,0.5047378826312436,0.21069256757376736,0.9999999900000002
synthetic_separation,L0,3.0,17.0,0.0,0.8777721812135074,0.1784993321523293,0.18658864753497453,0.0,0.07558295578845887,0.46579545751803647,0.0
synthetic_separation,L0,4.0,0.0,1.0,5.156443593668678,0.15169861212323127,0.19043679406066497,1.0,0.0,0.25756753279541267,0.0
synthetic_separation,L0,4.0,1.0,1.0,5.333982101618937,0.15926825975857323,0.19767285006388266,1.0,0.0,0.2665804221459198,0.0
synthetic_separation,L0,4.0,2.0,1.0,5.253680244546585,0.15584625137515268,0.19438433955470294,1.0,0.0,0.26250585862162823,0.0
synthetic_separation,L0,4.0,3.0,1.0,5.360897663747756,0.1604145914055798,0.19878076912012055,1.0,0.0,0.267945400489853,0.0
synthetic_separation,L0,4.0,4.0,1.0,5.2820381303702995,0.1563052182718098,0.1955241913842481,1.0,0.0,0.2639377466713466,0.0
synthetic_separation,L0,4.0,5.0,1.0,5.20771684409749,0.1546359531294103,0.19253177255556328,1.0,0.0,0.26017944762978723,0.0
synthetic_separation,L0,4.0,6.0,1.0,12.528272811898205,0.5569223616827247,0.5540659303716369,1.0,0.0,0.6229886855867257,0.0
synthetic_separation,L0,4.0,7.0,1.0,12.848841284122818,0.537952677159378,0.5731063836470888,1.0,0.0,0.6391431519562227,0.0
synthetic_separation,L0,4.0,8.0,1.0,2.950515662549928,0.04018068332349137,0.11295473829455203,1.0,0.0,0.14389574554985812,0.0
synthetic_separation,L0,4.0,9.0,1.0,3.0079674450555727,0.03394656017902596,0.1133437318133988,1.0,0.0,0.14644572054452826,0.0
synthetic_separation,L0,4.0,10.0,1.0,4.038259522273113,0.03842599794228426,0.1469089134507872,1.0,0.0,0.19994022000751036,0.0
synthetic_separation,L0,4.0,11.0,1.0,12.516023821267874,0.587396096281456,0.5530445284593877,1.0,0.0,0.6223112656892943,0.0
synthetic_separation,L0,4.0,12.0,1.0,9.146150976131487,0.38573246856046717,0.3725895239412101,1.0,0.0,0.4561094691466801,0.0
synthetic_separation,L0,4.0,13.0,1.0,18.462046002535292,0.9127285635458328,0.8914460480316737,1.0,0.0,0.9114362531344613,0.0
synthetic_separation,L0,4.0,14.0,1.0,20.291053660305458,0.9999999916341107,0.9999999974778203,1.0,0.0,0.9999999995896603,0.0
synthetic_separation,L0,4.0,15.0,1.0,11.944741943381077,0.448115499802142,0.5236602224587772,1.0,0.0,0.5950035727201498,0.0
synthetic_separation,L0,4.0,16.0,1.0,0.5014754915520626,0.0,0.0,1.0,0.0,0.0,0.0
synthetic_separation,L0,4.0,17.0,1.0,5.710036286339223,0.16325236780957805,0.21272993760035744,1.0,0.0,0.28538542280168283,0.0
synthetic_separation,L0,5.0,0.0,0.0,0.6023527474918697,0.0,0.021816843413343796,0.0,0.6028337172767438,0.0330634384035246,0.0
synthetic_separation,L0,5.0,1.0,1.0,0.4510540532399175,0.4642407584490872,0.04247848128970793,0.8571428571428571,0.7340620357953637,0.0405516351964211,0.9999999900000002
synthetic_separation,L0,5.0,2.0,0.0,0.4524867552257385,0.4219116730329865,0.00506349496052765,0.5714285714285714,0.575175659948015,0.006665044377436452,0.9999999900000002
synthetic_separation,L0,5.0,3.0,1.0,0.5073756678879426,0.50850201316457,0.0791257349135923,0.8571428571428571,0.9066725255490965,0.07010125370814796,0.9999999900000002
synthetic_separation,L0,5.0,4.0,0.0,0.4145305084616827,0.3949238362883058,0.0010784791667222996,0.5714285714285714,0.40671060952268917,0.0,0.9999999900000002
synthetic_separation,L0,5.0,5.0,0.0,0.5257329623071281,0.45330812316321856,0.013903102927289012,0.2857142857142857,0.7062200968168187,0.019395320827167252,0.9999999900000002
synthetic_separation,L0,5.0,6.0,0.0,0.7112837954619025,0.060919326223945504,0.021179106851677,0.0,0.5597170549711712,0.050669100609563485,0.0
synthetic_separation,L0,5.0,7.0,1.0,1.522202718247538,0.609634296631677,0.38477547008698143,1.0,0.34321199904902217,0.3688820673402583,0.9999999900000002
synthetic_separation,L0,5.0,8.0,1.0,1.357548976523995,0.6779438377699182,0.3884682285065127,1.0,0.5881025697228873,0.3460505430388655,0.9999999900000002
synthetic_separation,L0,5.0,9.0,1.0,2.0331007132638765,0.7806165971522592,0.5521189392900525,1.0,0.3468439731986572,0.5174162810118969,0.9999999900000002
synthetic_separation,L0,5.0,10.0,1.0,1.0892211601317816,0.6856326289142177,0.3115117724527267,1.0,0.777180786029968,0.27160719569701897,0.9999999900000002
synthetic_separation,L0,5.0,11.0,0.0,0.7302039393617756,0.02700264712906331,0.027562239109791165,0.0,0.7374683744419441,0.05507297886769976,0.0
synthetic_separation,L0,5.0,12.0,1.0,0.4866256760896452,0.4534757880733155,0.0,0.5714285714285714,0.41282690174494074,0.013268667945479604,0.9999999900000002
synthetic_separation,L0,5.0,13.0,1.0,0.6231429458789354,0.5412062974660501,0.13001912413683067,1.0,0.9999999578744584,0.11439863834901287,0.9999999900000002
synthetic_separation,L0,5.0,14.0,0.0,0.8240788464439424,0.033475850070254685,0.03286206447991549,0.0,0.5686020079437112,0.07285581322508268,0.0
synthetic_separation,L0,5.0,15.0,1.0,4.04608662694957,0.9999999955507213,0.9999999946277162,1.0,0.0,0.9999999982804915,0.9999999900000002
synthetic_separation,L0,5.0,16.0,0.0,1.2157311582808203,0.10029756404235632,0.055339468920650337,0.0,0.45883144841259943,0.14615134121211573,0.0
synthetic_separation,L0,5.0,17.0,1.0,0.41583633190329816,0.4825143377540871,0.026834093473973007,0.8571428571428571,0.6809251859095018,0.02541160408735679,0.9999999900000002
synthetic_separation,L0,6.0,0.0,0.0,4.412598705257001,0.17280851576927272,0.14458370836499407,0.0,0.9834698984056036,0.3615229419352711,0.0
synthetic_separation,L0,6.0,1.0,1.0,4.089911976573142,0.6073019047962613,0.29825527886834974,0.7142857142857143,0.4435327456781505,0.371254918649606,0.9999999900000002
synthetic_separation,L0,6.0,2.0,0.0,3.9146456238167127,0.0,0.059291634860613465,0.14285714285714285,0.4769266181134932,0.07401567630569891,0.14285714142857145
