method,score,alpha,split,threshold,cal_accept_rate,cal_accepted_step_violation_rate,cal_accepted_count,n,accept_count,accept_rate,all_step_violation_rate,all_plan_failure_rate,accepted_step_violation_rate,accepted_plan_failure_rate,brier_step,ece_step,roc_auc_step
calibration_no_ccr,pred_risk,0.05,calibration,0.152082386678633,0.11748633879781421,0.040697674418604654,172.0,1464,172,0.11748633879781421,0.05942622950819672,0.19467213114754098,0.040697674418604654,0.05232558139534884,0.2503886060709419,0.40411456171979,0.38602993347189873
calibration_no_ccr,pred_risk,0.05,validation,0.152082386678633,0.11748633879781421,0.040697674418604654,172.0,488,55,0.11270491803278689,0.03483606557377049,0.17418032786885246,0.03636363636363636,0.07272727272727272,0.23316739748667062,0.38986304719773257,0.5512051954539777
calibration_no_ccr,pred_risk,0.05,test,0.152082386678633,0.11748633879781421,0.040697674418604654,172.0,488,46,0.0942622950819672,0.05737704918032787,0.18237704918032788,0.043478260869565216,0.06521739130434782,0.25275051244081426,0.41743726460694575,0.35446428571428573
calibration_no_ccr,pred_risk,0.1,calibration,0.8456054007710626,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.2503886060709419,0.40411456171979,0.38602993347189873
calibration_no_ccr,pred_risk,0.1,validation,0.8456054007710626,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.23316739748667062,0.38986304719773257,0.5512051954539777
calibration_no_ccr,pred_risk,0.1,test,0.8456054007710626,1.0,0.05942622950819672,1464.0,488,488,1.0,0.05737704918032787,0.18237704918032788,0.05737704918032787,0.18237704918032788,0.25275051244081426,0.41743726460694575,0.35446428571428573
calibration_no_ccr,pred_risk,0.15,calibration,0.8456054007710626,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.2503886060709419,0.40411456171979,0.38602993347189873
calibration_no_ccr,pred_risk,0.15,validation,0.8456054007710626,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.23316739748667062,0.38986304719773257,0.5512051954539777
calibration_no_ccr,pred_risk,0.15,test,0.8456054007710626,1.0,0.05942622950819672,1464.0,488,488,1.0,0.05737704918032787,0.18237704918032788,0.05737704918032787,0.18237704918032788,0.25275051244081426,0.41743726460694575,0.35446428571428573
calibration_no_ccr,pred_risk,0.2,calibration,0.8456054007710626,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.2503886060709419,0.40411456171979,0.38602993347189873
calibration_no_ccr,pred_risk,0.2,validation,0.8456054007710626,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.23316739748667062,0.38986304719773257,0.5512051954539777
calibration_no_ccr,pred_risk,0.2,test,0.8456054007710626,1.0,0.05942622950819672,1464.0,488,488,1.0,0.05737704918032787,0.18237704918032788,0.05737704918032787,0.18237704918032788,0.25275051244081426,0.41743726460694575,0.35446428571428573
calibration_no_ccr,combined,0.05,calibration,0.5039470361429981,0.5252732240437158,0.0494148244473342,769.0,1464,769,0.5252732240437158,0.05942622950819672,0.19467213114754098,0.0494148244473342,0.16384915474642392,0.37015544335517586,0.42108825225075663,0.5642784998205327
calibration_no_ccr,combined,0.05,validation,0.5039470361429981,0.5252732240437158,0.0494148244473342,769.0,488,271,0.555327868852459,0.03483606557377049,0.17418032786885246,0.025830258302583026,0.14391143911439114,0.3424146887293065,0.4176683891227712,0.5405894842013238
calibration_no_ccr,combined,0.05,test,0.5039470361429981,0.5252732240437158,0.0494148244473342,769.0,488,276,0.5655737704918032,0.05737704918032787,0.18237704918032788,0.036231884057971016,0.15217391304347827,0.3493817630933317,0.4084523883021669,0.6392080745341615
calibration_no_ccr,combined,0.1,calibration,0.9999999958926018,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.37015544335517586,0.42108825225075663,0.5642784998205327
calibration_no_ccr,combined,0.1,validation,0.9999999958926018,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.3424146887293065,0.4176683891227712,0.5405894842013238
calibration_no_ccr,combined,0.1,test,0.9999999958926018,1.0,0.05942622950819672,1464.0,488,487,0.9979508196721312,0.05737704918032787,0.18237704918032788,0.055441478439425054,0.1806981519507187,0.3493817630933317,0.4084523883021669,0.6392080745341615
calibration_no_ccr,combined,0.15,calibration,0.9999999958926018,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.37015544335517586,0.42108825225075663,0.5642784998205327
calibration_no_ccr,combined,0.15,validation,0.9999999958926018,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.3424146887293065,0.4176683891227712,0.5405894842013238
calibration_no_ccr,combined,0.15,test,0.9999999958926018,1.0,0.05942622950819672,1464.0,488,487,0.9979508196721312,0.05737704918032787,0.18237704918032788,0.055441478439425054,0.1806981519507187,0.3493817630933317,0.4084523883021669,0.6392080745341615
calibration_no_ccr,combined,0.2,calibration,0.9999999958926018,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.37015544335517586,0.42108825225075663,0.5642784998205327
calibration_no_ccr,combined,0.2,validation,0.9999999958926018,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.3424146887293065,0.4176683891227712,0.5405894842013238
calibration_no_ccr,combined,0.2,test,0.9999999958926018,1.0,0.05942622950819672,1464.0,488,487,0.9979508196721312,0.05737704918032787,0.18237704918032788,0.055441478439425054,0.1806981519507187,0.3493817630933317,0.4084523883021669,0.6392080745341615
calibration_no_ccr,pred_violation_rate,0.05,calibration,0.4,0.8155737704918032,0.0,1194.0,1464,1194,0.8155737704918032,0.05942622950819672,0.19467213114754098,0.0,0.01256281407035176,0.12535494125782787,0.12595691256830605,0.9335511982570807
calibration_no_ccr,pred_violation_rate,0.05,validation,0.4,0.8155737704918032,0.0,1194.0,488,408,0.8360655737704918,0.03483606557377049,0.17418032786885246,0.0,0.012254901960784314,0.12868827049279918,0.12950886885245905,0.9341825902335457
calibration_no_ccr,pred_violation_rate,0.05,test,0.4,0.8155737704918032,0.0,1194.0,488,406,0.8319672131147541,0.05737704918032787,0.18237704918032788,0.0,0.017241379310344827,0.1109833852468996,0.11147607172131146,0.941304347826087
calibration_no_ccr,pred_violation_rate,0.1,calibration,1.0,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.12535494125782787,0.12595691256830605,0.9335511982570807
calibration_no_ccr,pred_violation_rate,0.1,validation,1.0,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.12868827049279918,0.12950886885245905,0.9341825902335457
calibration_no_ccr,pred_violation_rate,0.1,test,1.0,1.0,0.05942622950819672,1464.0,488,488,1.0,0.05737704918032787,0.18237704918032788,0.05737704918032787,0.18237704918032788,0.1109833852468996,0.11147607172131146,0.941304347826087
calibration_no_ccr,pred_violation_rate,0.15,calibration,1.0,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.12535494125782787,0.12595691256830605,0.9335511982570807
calibration_no_ccr,pred_violation_rate,0.15,validation,1.0,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.12868827049279918,0.12950886885245905,0.9341825902335457
calibration_no_ccr,pred_violation_rate,0.15,test,1.0,1.0,0.05942622950819672,1464.0,488,488,1.0,0.05737704918032787,0.18237704918032788,0.05737704918032787,0.18237704918032788,0.1109833852468996,0.11147607172131146,0.941304347826087
calibration_no_ccr,pred_violation_rate,0.2,calibration,1.0,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.12535494125782787,0.12595691256830605,0.9335511982570807
calibration_no_ccr,pred_violation_rate,0.2,validation,1.0,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.12868827049279918,0.12950886885245905,0.9341825902335457
calibration_no_ccr,pred_violation_rate,0.2,test,1.0,1.0,0.05942622950819672,1464.0,488,488,1.0,0.05737704918032787,0.18237704918032788,0.05737704918032787,0.18237704918032788,0.1109833852468996,0.11147607172131146,0.941304347826087
calibration_no_ccr,violation_tail,0.05,calibration,-1e-09,0.0,0.0,0.0,1464,0,0.0,0.05942622950819672,0.19467213114754098,0.0,0.0,0.10519104644908742,0.1051902568306011,0.4810557684120903
calibration_no_ccr,violation_tail,0.05,validation,-1e-09,0.0,0.0,0.0,488,0,0.0,0.03483606557377049,0.17418032786885246,0.0,0.0,0.08401622541083606,0.08401539344262293,0.4745222929936306
calibration_no_ccr,violation_tail,0.05,test,-1e-09,0.0,0.0,0.0,488,0,0.0,0.05737704918032787,0.18237704918032788,0.0,0.0,0.09016375409936064,0.09016293442622951,0.4993788819875777
calibration_no_ccr,violation_tail,0.1,calibration,0.9999999900000002,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.10519104644908742,0.1051902568306011,0.4810557684120903
calibration_no_ccr,violation_tail,0.1,validation,0.9999999900000002,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.08401622541083606,0.08401539344262293,0.4745222929936306
calibration_no_ccr,violation_tail,0.1,test,0.9999999900000002,1.0,0.05942622950819672,1464.0,488,488,1.0,0.05737704918032787,0.18237704918032788,0.05737704918032787,0.18237704918032788,0.09016375409936064,0.09016293442622951,0.4993788819875777
calibration_no_ccr,violation_tail,0.15,calibration,0.9999999900000002,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.10519104644908742,0.1051902568306011,0.4810557684120903
calibration_no_ccr,violation_tail,0.15,validation,0.9999999900000002,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.08401622541083606,0.08401539344262293,0.4745222929936306
calibration_no_ccr,violation_tail,0.15,test,0.9999999900000002,1.0,0.05942622950819672,1464.0,488,488,1.0,0.05737704918032787,0.18237704918032788,0.05737704918032787,0.18237704918032788,0.09016375409936064,0.09016293442622951,0.4993788819875777
calibration_no_ccr,violation_tail,0.2,calibration,0.9999999900000002,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.10519104644908742,0.1051902568306011,0.4810557684120903
calibration_no_ccr,violation_tail,0.2,validation,0.9999999900000002,1.0,0.05942622950819672,1464.0,488,488,1.0,0.03483606557377049,0.17418032786885246,0.03483606557377049,0.17418032786885246,0.08401622541083606,0.08401539344262293,0.4745222929936306
calibration_no_ccr,violation_tail,0.2,test,0.9999999900000002,1.0,0.05942622950819672,1464.0,488,488,1.0,0.05737704918032787,0.18237704918032788,0.05737704918032787,0.18237704918032788,0.09016375409936064,0.09016293442622951,0.4993788819875777
calibration_no_ccr,regret_cvar,0.05,calibration,0.5622460191820456,0.549863387978142,0.049689440993788817,805.0,1464,805,0.549863387978142,0.05942622950819672,0.19467213114754098,0.049689440993788817,0.17888198757763976,0.3583308095034135,0.4048775882444531,0.5877428025275669
calibration_no_ccr,regret_cvar,0.05,validation,0.5622460191820456,0.549863387978142,0.049689440993788817,805.0,488,276,0.5655737704918032,0.03483606557377049,0.17418032786885246,0.025362318840579712,0.15942028985507245,0.33691908092385936,0.40725517869865685,0.576932683901586
calibration_no_ccr,regret_cvar,0.05,test,0.5622460191820456,0.549863387978142,0.049689440993788817,805.0,488,283,0.5799180327868853,0.05737704918032787,0.18237704918032788,0.0353356890459364,0.15901060070671377,0.34374390515099573,0.3920129400173699,0.6627717391304347
calibration_no_ccr,regret_cvar,0.1,calibration,0.9999999998125504,1.0,0.05942622950819672,1464.0,1464,1464,1.0,0.05942622950819672,0.19467213114754098,0.05942622950819672,0.19467213114754098,0.3583308095034135,0.4048775882444531,0.5877428025275669
