domain,method,cost_mean,violation_rate_mean,observed_risk_mean,ece_mean,compute_ms_mean
planar_quadrotor,chance_constrained_mpc,32.05835253793222,0.005050505050505045,0.1111111111111111,0.09163079365079363,7.6788883842057505
planar_quadrotor,conformal_decision_baseline,33.23780908842149,0.02525252525252524,0.3333333333333333,0.18493555747016036,8.53394595925247
planar_quadrotor,conformal_prediction_mpc,32.01900835403191,0.0,0.0,0.2599357739905955,8.700508080823276
planar_quadrotor,conformal_risk_non_ccr,32.04867784960095,0.005050505050505045,0.1111111111111111,0.2811368265540095,8.792887878444896
planar_quadrotor,cvar_ra_mppi,32.10045502469216,0.0,0.0,0.24747374747474746,8.409633333242093
planar_quadrotor,disagreement_only,32.787003935156505,0.01010101010101009,0.2222222222222222,0.16071976710951297,8.767828282828425
planar_quadrotor,domain_randomized_mpc,32.16956520561381,0.0,0.0,0.22222188888888889,7.598628787849465
planar_quadrotor,ensemble_uncertainty_penalty,59.982221308103895,0.0,0.0,0.1438985674754407,7.585426262092444
planar_quadrotor,oracle_mpc,32.06270662756197,0.0,0.0,1.0000000000094401e-06,7.228443938888954
planar_quadrotor,prediction_calibrated_penalty,33.13129564641601,0.0101010101010101,0.1111111111111111,0.21591517121946127,8.689854545633407
planar_quadrotor,regret_only,44.96267249497304,0.0,0.0,0.21045718881087222,8.599437878471846
planar_quadrotor,robust_mpc,32.07474675097358,0.005050505050505045,0.1111111111111111,0.05483460028860026,7.8059893940467235
planar_quadrotor,soda_like_fallback,59.00050585417278,0.0,0.0,0.47568264963537793,8.546082322697997
planar_quadrotor,sysid_mpc,35.02124857360955,0.005050505050505045,0.1111111111111111,0.13314146516994038,7.865095454561549
planar_quadrotor,vanilla_mppi,32.049502014472594,0.0,0.0,0.06565697979797976,7.749445959317116
planar_quadrotor,violation_tail_only,59.00050585417278,0.0,0.0,0.23736733014698905,8.851125253413834
quasistatic_pushing,calibration_no_ccr,43.71794045639871,0.0,0.0,0.4063227279117862,8.539737222276422
quasistatic_pushing,ccr_mpc,34.26755892816445,0.0,0.0,0.3363805532351658,10.752096666207459
quasistatic_pushing,ccr_no_calibration,33.412808991882905,0.0,0.0,0.09421606050215335,7.322031666747837
quasistatic_pushing,chance_constrained_mpc,32.83792038530397,0.0,0.0,0.09285783174603174,7.429034443581865
quasistatic_pushing,conformal_decision_baseline,44.30401108510073,0.0,0.0,0.24154188081161898,8.567102221988737
quasistatic_pushing,conformal_prediction_mpc,32.75290308552883,0.0,0.0,0.22860287194134077,8.865467221605488
quasistatic_pushing,conformal_risk_non_ccr,32.767074224201686,0.0,0.0,0.21731895407553037,8.779962222696566
quasistatic_pushing,cvar_ra_mppi,32.825114979725846,0.0,0.0,0.11666655555555557,8.294343889348157
quasistatic_pushing,disagreement_only,42.743918567962915,0.0,0.0,0.23494294308741445,8.467571666713209
quasistatic_pushing,domain_randomized_mpc,32.94948967685815,0.0,0.0,0.03888944444444445,7.556507777594056
quasistatic_pushing,ensemble_uncertainty_penalty,56.16592184456676,0.0,0.0,0.17152682062284277,7.5170222226006445
quasistatic_pushing,oracle_mpc,32.78832256727768,0.0,0.0,1.0000000000018198e-06,7.216011665797042
quasistatic_pushing,prediction_calibrated_penalty,32.985505734147914,0.01666666666666667,0.3333333333333333,0.21719205943402456,8.701069444456758
quasistatic_pushing,regret_only,45.816787904152825,0.0,0.0,0.2673642232333735,8.413431666526272
quasistatic_pushing,robust_mpc,32.874179364774875,0.0,0.0,0.06349259126984125,7.616017779218964
quasistatic_pushing,soda_like_fallback,64.92261637844685,0.0,0.0,0.5420989531609475,8.783790555834356
quasistatic_pushing,sysid_mpc,33.76616380910326,0.0,0.0,0.20116268644582627,7.268158333236999
quasistatic_pushing,vanilla_mppi,32.75046015369001,0.0,0.0,0.10079431746031743,7.753103333460684
quasistatic_pushing,violation_tail_only,64.92261637844685,0.0,0.0,0.27555833719344297,8.554278333516171
secondary_planner,calibration_no_ccr,66.27350888675116,0.06666666666666667,0.4444444444444444,0.25363290269485206,8.223528333393107
secondary_planner,ccr_mpc,42.632711312321376,0.0,0.0,0.15123040687290862,10.381078887763174
secondary_planner,ccr_no_calibration,41.8078244233222,0.0,0.0,0.34793577804770465,7.574665000477883
secondary_planner,chance_constrained_mpc,41.71411983440544,0.044444444444444446,0.7777777777777778,0.04682616349206345,7.434372221743818
secondary_planner,conformal_decision_baseline,43.01054901486798,0.07777777777777778,1.0,0.15141708425657088,8.625546110690468
secondary_planner,conformal_prediction_mpc,41.47105451622041,0.0,0.0,0.3085019411875786,8.66721388786876
secondary_planner,conformal_risk_non_ccr,41.46169862270665,0.0,0.0,0.336670481242036,8.500684444637349
secondary_planner,cvar_ra_mppi,41.62216575521152,0.0,0.0,0.3166656666666667,8.361872222546177
secondary_planner,disagreement_only,42.86070337691173,0.07777777777777778,0.8888888888888888,0.15243827742592247,8.616354999847115
secondary_planner,domain_randomized_mpc,41.77173987568406,0.0,0.0,0.29999899999999996,8.024016667089503
secondary_planner,ensemble_uncertainty_penalty,46.2972031137485,0.0,0.0,0.5222476652836074,7.892410000608328
secondary_planner,oracle_mpc,41.464697438343975,0.0,0.0,1.00000000000257e-06,6.853127222307699
secondary_planner,prediction_calibrated_penalty,41.646750892697845,0.0,0.0,0.2947132458040735,8.506562778186183
secondary_planner,regret_only,44.137907497586234,0.0,0.0,0.06948736725278455,8.821111110996249
secondary_planner,robust_mpc,41.641279076013234,0.0,0.0,0.06349247460317457,7.754334443840587
secondary_planner,soda_like_fallback,84.7709330069441,0.0,0.0,0.5607814496779372,8.422612777212635
secondary_planner,sysid_mpc,41.50219704045908,0.0,0.0,0.15445958290276576,7.396912221803278
secondary_planner,vanilla_mppi,41.4302613659733,0.0,0.0,0.0746036968253968,7.531529999929869
secondary_planner,violation_tail_only,68.83543922005136,0.0,0.0,0.2431532489689728,8.663173333560634
synthetic_separation,calibration_no_ccr,44.8155696283599,0.12962962962962962,0.4444444444444444,0.2602166801038141,7.752058023739934
synthetic_separation,ccr_mpc,22.434637554051903,0.0,0.0,0.26467001784260247,9.479348149016229
synthetic_separation,ccr_no_calibration,21.77863472707186,0.03703703703703702,0.3333333333333333,0.3669346185603548,6.488727778358022
synthetic_separation,chance_constrained_mpc,28.348161941023605,0.06790123456790124,0.2222222222222222,0.14814850617283945,6.882612345909791
synthetic_separation,conformal_decision_baseline,32.02627197080646,0.12345679012345677,0.7777777777777778,0.1667875147660601,7.567114814814829
synthetic_separation,conformal_prediction_mpc,28.534943679374514,0.0,0.0,0.2548582745521457,8.162888888532676
synthetic_separation,conformal_risk_non_ccr,21.7541198762202,0.0,0.0,0.3151841851824302,7.980767284292889
synthetic_separation,cvar_ra_mppi,21.892906107186494,0.0,0.0,0.3024685802469136,7.54089814775701
synthetic_separation,disagreement_only,31.04422779428093,0.08641975308641975,0.6666666666666666,0.11954025360462867,7.828429630647822
synthetic_separation,domain_randomized_mpc,22.89986854034639,0.01851851851851851,0.1111111111111111,0.19753053086419753,6.706813580186227
synthetic_separation,ensemble_uncertainty_penalty,30.821541917918402,0.012345679012345666,0.2222222222222222,0.4552114160129862,7.035489505793566
synthetic_separation,oracle_mpc,21.72240773638524,0.012345679012345678,0.1111111111111111,9.999999999895287e-07,6.069435801983662
synthetic_separation,prediction_calibrated_penalty,22.00280662514589,0.16049382716049382,0.6666666666666666,0.1693523109725801,7.7963345679619795
synthetic_separation,regret_only,39.833507144029475,0.0,0.0,0.3773343673914635,7.5693388887570405
synthetic_separation,robust_mpc,21.902259090634587,0.0,0.0,0.16049386419753084,6.950363580135335
synthetic_separation,soda_like_fallback,47.910691257496936,0.0,0.0,0.7066435368130316,7.705790124295343
synthetic_separation,sysid_mpc,21.703765635562505,0.012345679012345678,0.1111111111111111,0.1408808821620789,6.6479395064101325
synthetic_separation,vanilla_mppi,21.40922871663373,0.04320987654320986,0.4444444444444444,0.13315734920634917,6.580972839233087
synthetic_separation,violation_tail_only,47.910691257496936,0.0,0.0,0.2711245945407203,7.774950000173614
