domain,method,cost_mean,violation_rate_mean,prediction_error_mean
classic_control,ccr_mpc,41.672137283256646,0.0,0.013212899180768794
classic_control,ccr_no_calibration,40.9754746799269,0.0,0.013469825563747456
classic_control,conformal_prediction_mpc,40.86458413872405,0.0,0.013595774788145224
classic_control,conformal_risk_non_ccr,40.86507219559073,0.0,0.013461251375673774
classic_control,cvar_ra_mppi,40.92632437435695,0.0,0.013587732339145559
classic_control,oracle_mpc,40.84998409601473,0.0,0.013591016769807382
classic_control,robust_mpc,40.9547895780487,0.0,0.013685560555601087
classic_control,vanilla_mppi,40.84027610166646,0.0,0.013263179846627046
dynamic_bicycle_car,ccr_mpc,4.146847515448245,0.013636363636363636,0.021318489359490985
dynamic_bicycle_car,ccr_no_calibration,4.376752885736546,0.013636363636363636,0.021320763662058383
dynamic_bicycle_car,conformal_prediction_mpc,3.9163562625324837,0.013636363636363636,0.021435091243334294
dynamic_bicycle_car,conformal_risk_non_ccr,3.9212808020765406,0.011363636363636364,0.021438006888256898
dynamic_bicycle_car,cvar_ra_mppi,3.8697515401707236,0.011363636363636364,0.021348341003285413
dynamic_bicycle_car,oracle_mpc,3.6927674973714693,0.011363636363636364,0.0216133360585929
dynamic_bicycle_car,robust_mpc,3.8926159163662875,0.013636363636363636,0.021375869508951026
dynamic_bicycle_car,vanilla_mppi,3.893575345125586,0.013636363636363636,0.021316115873849226
planar_quadrotor,ccr_mpc,31.456780892692745,0.004545454545454545,0.01333120880518584
planar_quadrotor,ccr_no_calibration,31.28861520592584,0.01818181818181818,0.013118531269043287
planar_quadrotor,conformal_prediction_mpc,31.268949015731362,0.004545454545454545,0.013334662035612644
planar_quadrotor,conformal_risk_non_ccr,31.262765735335346,0.00909090909090909,0.013292093030906588
planar_quadrotor,cvar_ra_mppi,31.25846168610574,0.013636363636363636,0.013212198155370248
planar_quadrotor,oracle_mpc,31.215802362555564,0.004545454545454545,0.013230444899920434
planar_quadrotor,robust_mpc,31.24575419129227,0.013636363636363636,0.013240205756442297
planar_quadrotor,vanilla_mppi,31.253653504140868,0.011363636363636364,0.013211188720702413
quasistatic_pushing,ccr_mpc,34.149119058665875,0.0,0.011295110859906551
quasistatic_pushing,ccr_no_calibration,33.51458680728523,0.0,0.01139952805654901
quasistatic_pushing,conformal_prediction_mpc,33.15710287484639,0.0,0.011393076987199385
quasistatic_pushing,conformal_risk_non_ccr,40.73309739120587,0.0,0.009192566601590865
quasistatic_pushing,cvar_ra_mppi,33.20319984449891,0.0,0.011363948514597613
quasistatic_pushing,oracle_mpc,33.147238941283106,0.0,0.011376662681823456
quasistatic_pushing,robust_mpc,33.17812829283206,0.0,0.011371841392309921
quasistatic_pushing,vanilla_mppi,33.124346138447315,0.0025,0.011468977613706131
secondary_planner,ccr_mpc,41.15259203225419,0.0,0.012386729986634992
secondary_planner,ccr_no_calibration,40.70445780194939,0.0025,0.01276908752043425
secondary_planner,conformal_prediction_mpc,40.5770919521908,0.0025,0.013124833386965967
secondary_planner,conformal_risk_non_ccr,40.58201758830629,0.005,0.013292255392488378
secondary_planner,cvar_ra_mppi,40.64041654243731,0.005,0.013068694944372882
secondary_planner,oracle_mpc,40.55241918155581,0.005,0.013212083812993028
secondary_planner,robust_mpc,40.6397880332765,0.0025,0.013219722664390107
secondary_planner,vanilla_mppi,40.58122239503423,0.0,0.013206808528604346
synthetic_separation,ccr_mpc,20.1509221748126,0.05,0.021494324595956994
synthetic_separation,ccr_no_calibration,20.022993763921,0.05833333333333333,0.021448667707267367
synthetic_separation,conformal_prediction_mpc,34.532482413769564,0.0,0.02203987845523209
synthetic_separation,conformal_risk_non_ccr,34.48667126267717,0.0,0.022015594485918392
synthetic_separation,cvar_ra_mppi,19.857195112543945,0.04722222222222222,0.021243382021125794
synthetic_separation,oracle_mpc,19.985116105380687,0.008333333333333333,0.02151231961200715
synthetic_separation,robust_mpc,19.862022714490116,0.05,0.02130632549927484
synthetic_separation,vanilla_mppi,19.672529283435246,0.09166666666666667,0.02120216625962562
